Date,Year,YearLabel,YearLabelShort,QuarterNumber,QuarterLabel,QuarterLabelShort,QuarterYearLabel,MonthNumber,MonthName,MonthNameShort,MonthYearLabel,WeekStart,WeekStartLabel,WeekStartNumber,WeekEnd,WeekEndLabel,WeekEndNumber,DayOfYearNumber,DayOfMonthNumber,WeekdayNumberMonSun,WeekdayNumberSunMon,DateLabel,WeekdayName,WeekdayNameShort,FinYear,FinYearLabel,FinYearLabelShort,FinQuarterNumber,FinQuarterLabel,FinQuarterLabelShort,FinQuarterYearLabel,FinMonthNumber,QuarterKey,MonthKey,WeekStartKey,WeekEndKey,DateKey,FinQuarterKey,FinMonthKey,IsCurrentYear,IsCurrentMonth,IsCurrentWeek,IsCurrentFinYear,IsWeekend,IsToday,IsTomorrow,IsYesterday
2015-05-31 00:00:00.000,2015,"CY 2015","CY 15",2,"Quarter 2","Q2","Q2, CY 15",5,"May","May","May-15",2015-05-25 00:00:00.000,"25-May-15",22,2015-05-31 00:00:00.000,"31-May-15",22,151,31,7,1,"31-May-15","Sunday","Sun",2015,"FY 2015","FY 15",4,"Quarter 4","Q4","Q4, FY 15",11,"201502","201505","20150525","20150531","20150531","201504","201511","N","N","N","N","Y","N","N","N"
2015-06-07 00:00:00.000,2015,"CY 2015","CY 15",2,"Quarter 2","Q2","Q2, CY 15",6,"June","Jun","Jun-15",2015-06-01 00:00:00.000,"1-Jun-15",23,2015-06-07 00:00:00.000,"7-Jun-15",23,158,7,7,1,"7-Jun-15","Sunday","Sun",2015,"FY 2015","FY 15",4,"Quarter 4","Q4","Q4, FY 15",12,"201502","201506","20150601","20150607","20150607","201504","201512","N","N","N","N","Y","N","N","N"
2015-06-14 00:00:00.000,2015,"CY 2015","CY 15",2,"Quarter 2","Q2","Q2, CY 15",6,"June","Jun","Jun-15",2015-06-08 00:00:00.000,"8-Jun-15",24,2015-06-14 00:00:00.000,"14-Jun-15",24,165,14,7,1,"14-Jun-15","Sunday","Sun",2015,"FY 2015","FY 15",4,"Quarter 4","Q4","Q4, FY 15",12,"201502","201506","20150608","20150614","20150614","201504","201512","N","N","N","N","Y","N","N","N"
2015-06-21 00:00:00.000,2015,"CY 2015","CY 15",2,"Quarter 2","Q2","Q2, CY 15",6,"June","Jun","Jun-15",2015-06-15 00:00:00.000,"15-Jun-15",25,2015-06-21 00:00:00.000,"21-Jun-15",25,172,21,7,1,"21-Jun-15","Sunday","Sun",2015,"FY 2015","FY 15",4,"Quarter 4","Q4","Q4, FY 15",12,"201502","201506","20150615","20150621","20150621","201504","201512","N","N","N","N","Y","N","N","N"
2015-06-28 00:00:00.000,2015,"CY 2015","CY 15",2,"Quarter 2","Q2","Q2, CY 15",6,"June","Jun","Jun-15",2015-06-22 00:00:00.000,"22-Jun-15",26,2015-06-28 00:00:00.000,"28-Jun-15",26,179,28,7,1,"28-Jun-15","Sunday","Sun",2015,"FY 2015","FY 15",4,"Quarter 4","Q4","Q4, FY 15",12,"201502","201506","20150622","20150628","20150628","201504","201512","N","N","N","N","Y","N","N","N"
2016-01-03 00:00:00.000,2016,"CY 2016","CY 16",1,"Quarter 1","Q1","Q1, CY 16",1,"January","Jan","Jan-16",2015-12-28 00:00:00.000,"28-Dec-15",53,2016-01-03 00:00:00.000,"3-Jan-16",1,3,3,7,1,"3-Jan-16","Sunday","Sun",2016,"FY 2016","FY 16",3,"Quarter 3","Q3","Q3, FY 16",7,"201601","201601","20151228","20160103","20160103","201603","201607","N","N","N","N","Y","N","N","N"
2016-01-10 00:00:00.000,2016,"CY 2016","CY 16",1,"Quarter 1","Q1","Q1, CY 16",1,"January","Jan","Jan-16",2016-01-04 00:00:00.000,"4-Jan-16",2,2016-01-10 00:00:00.000,"10-Jan-16",2,10,10,7,1,"10-Jan-16","Sunday","Sun",2016,"FY 2016","FY 16",3,"Quarter 3","Q3","Q3, FY 16",7,"201601","201601","20160104","20160110","20160110","201603","201607","N","N","N","N","Y","N","N","N"
2016-01-17 00:00:00.000,2016,"CY 2016","CY 16",1,"Quarter 1","Q1","Q1, CY 16",1,"January","Jan","Jan-16",2016-01-11 00:00:00.000,"11-Jan-16",3,2016-01-17 00:00:00.000,"17-Jan-16",3,17,17,7,1,"17-Jan-16","Sunday","Sun",2016,"FY 2016","FY 16",3,"Quarter 3","Q3","Q3, FY 16",7,"201601","201601","20160111","20160117","20160117","201603","201607","N","N","N","N","Y","N","N","N"
2016-01-24 00:00:00.000,2016,"CY 2016","CY 16",1,"Quarter 1","Q1","Q1, CY 16",1,"January","Jan","Jan-16",2016-01-18 00:00:00.000,"18-Jan-16",4,2016-01-24 00:00:00.000,"24-Jan-16",4,24,24,7,1,"24-Jan-16","Sunday","Sun",2016,"FY 2016","FY 16",3,"Quarter 3","Q3","Q3, FY 16",7,"201601","201601","20160118","20160124","20160124","201603","201607","N","N","N","N","Y","N","N","N"
2016-01-31 00:00:00.000,2016,"CY 2016","CY 16",1,"Quarter 1","Q1","Q1, CY 16",1,"January","Jan","Jan-16",2016-01-25 00:00:00.000,"25-Jan-16",5,2016-01-31 00:00:00.000,"31-Jan-16",5,31,31,7,1,"31-Jan-16","Sunday","Sun",2016,"FY 2016","FY 16",3,"Quarter 3","Q3","Q3, FY 16",7,"201601","201601","20160125","20160131","20160131","201603","201607","N","N","N","N","Y","N","N","N"
2016-02-07 00:00:00.000,2016,"CY 2016","CY 16",1,"Quarter 1","Q1","Q1, CY 16",2,"February","Feb","Feb-16",2016-02-01 00:00:00.000,"1-Feb-16",6,2016-02-07 00:00:00.000,"7-Feb-16",6,38,7,7,1,"7-Feb-16","Sunday","Sun",2016,"FY 2016","FY 16",3,"Quarter 3","Q3","Q3, FY 16",8,"201601","201602","20160201","20160207","20160207","201603","201608","N","N","N","N","Y","N","N","N"
2016-02-14 00:00:00.000,2016,"CY 2016","CY 16",1,"Quarter 1","Q1","Q1, CY 16",2,"February","Feb","Feb-16",2016-02-08 00:00:00.000,"8-Feb-16",7,2016-02-14 00:00:00.000,"14-Feb-16",7,45,14,7,1,"14-Feb-16","Sunday","Sun",2016,"FY 2016","FY 16",3,"Quarter 3","Q3","Q3, FY 16",8,"201601","201602","20160208","20160214","20160214","201603","201608","N","N","N","N","Y","N","N","N"
2016-02-21 00:00:00.000,2016,"CY 2016","CY 16",1,"Quarter 1","Q1","Q1, CY 16",2,"February","Feb","Feb-16",2016-02-15 00:00:00.000,"15-Feb-16",8,2016-02-21 00:00:00.000,"21-Feb-16",8,52,21,7,1,"21-Feb-16","Sunday","Sun",2016,"FY 2016","FY 16",3,"Quarter 3","Q3","Q3, FY 16",8,"201601","201602","20160215","20160221","20160221","201603","201608","N","N","N","N","Y","N","N","N"
2016-02-28 00:00:00.000,2016,"CY 2016","CY 16",1,"Quarter 1","Q1","Q1, CY 16",2,"February","Feb","Feb-16",2016-02-22 00:00:00.000,"22-Feb-16",9,2016-02-28 00:00:00.000,"28-Feb-16",9,59,28,7,1,"28-Feb-16","Sunday","Sun",2016,"FY 2016","FY 16",3,"Quarter 3","Q3","Q3, FY 16",8,"201601","201602","20160222","20160228","20160228","201603","201608","N","N","N","N","Y","N","N","N"
2016-03-06 00:00:00.000,2016,"CY 2016","CY 16",1,"Quarter 1","Q1","Q1, CY 16",3,"March","Mar","Mar-16",2016-02-29 00:00:00.000,"29-Feb-16",10,2016-03-06 00:00:00.000,"6-Mar-16",10,66,6,7,1,"6-Mar-16","Sunday","Sun",2016,"FY 2016","FY 16",3,"Quarter 3","Q3","Q3, FY 16",9,"201601","201603","20160229","20160306","20160306","201603","201609","N","N","N","N","Y","N","N","N"
2016-03-13 00:00:00.000,2016,"CY 2016","CY 16",1,"Quarter 1","Q1","Q1, CY 16",3,"March","Mar","Mar-16",2016-03-07 00:00:00.000,"7-Mar-16",11,2016-03-13 00:00:00.000,"13-Mar-16",11,73,13,7,1,"13-Mar-16","Sunday","Sun",2016,"FY 2016","FY 16",3,"Quarter 3","Q3","Q3, FY 16",9,"201601","201603","20160307","20160313","20160313","201603","201609","N","N","N","N","Y","N","N","N"
2016-03-20 00:00:00.000,2016,"CY 2016","CY 16",1,"Quarter 1","Q1","Q1, CY 16",3,"March","Mar","Mar-16",2016-03-14 00:00:00.000,"14-Mar-16",12,2016-03-20 00:00:00.000,"20-Mar-16",12,80,20,7,1,"20-Mar-16","Sunday","Sun",2016,"FY 2016","FY 16",3,"Quarter 3","Q3","Q3, FY 16",9,"201601","201603","20160314","20160320","20160320","201603","201609","N","N","N","N","Y","N","N","N"
2016-03-27 00:00:00.000,2016,"CY 2016","CY 16",1,"Quarter 1","Q1","Q1, CY 16",3,"March","Mar","Mar-16",2016-03-21 00:00:00.000,"21-Mar-16",13,2016-03-27 00:00:00.000,"27-Mar-16",13,87,27,7,1,"27-Mar-16","Sunday","Sun",2016,"FY 2016","FY 16",3,"Quarter 3","Q3","Q3, FY 16",9,"201601","201603","20160321","20160327","20160327","201603","201609","N","N","N","N","Y","N","N","N"
2016-04-03 00:00:00.000,2016,"CY 2016","CY 16",2,"Quarter 2","Q2","Q2, CY 16",4,"April","Apr","Apr-16",2016-03-28 00:00:00.000,"28-Mar-16",14,2016-04-03 00:00:00.000,"3-Apr-16",14,94,3,7,1,"3-Apr-16","Sunday","Sun",2016,"FY 2016","FY 16",4,"Quarter 4","Q4","Q4, FY 16",10,"201602","201604","20160328","20160403","20160403","201604","201610","N","N","N","N","Y","N","N","N"
2016-04-10 00:00:00.000,2016,"CY 2016","CY 16",2,"Quarter 2","Q2","Q2, CY 16",4,"April","Apr","Apr-16",2016-04-04 00:00:00.000,"4-Apr-16",15,2016-04-10 00:00:00.000,"10-Apr-16",15,101,10,7,1,"10-Apr-16","Sunday","Sun",2016,"FY 2016","FY 16",4,"Quarter 4","Q4","Q4, FY 16",10,"201602","201604","20160404","20160410","20160410","201604","201610","N","N","N","N","Y","N","N","N"
2016-04-17 00:00:00.000,2016,"CY 2016","CY 16",2,"Quarter 2","Q2","Q2, CY 16",4,"April","Apr","Apr-16",2016-04-11 00:00:00.000,"11-Apr-16",16,2016-04-17 00:00:00.000,"17-Apr-16",16,108,17,7,1,"17-Apr-16","Sunday","Sun",2016,"FY 2016","FY 16",4,"Quarter 4","Q4","Q4, FY 16",10,"201602","201604","20160411","20160417","20160417","201604","201610","N","N","N","N","Y","N","N","N"
2016-04-24 00:00:00.000,2016,"CY 2016","CY 16",2,"Quarter 2","Q2","Q2, CY 16",4,"April","Apr","Apr-16",2016-04-18 00:00:00.000,"18-Apr-16",17,2016-04-24 00:00:00.000,"24-Apr-16",17,115,24,7,1,"24-Apr-16","Sunday","Sun",2016,"FY 2016","FY 16",4,"Quarter 4","Q4","Q4, FY 16",10,"201602","201604","20160418","20160424","20160424","201604","201610","N","N","N","N","Y","N","N","N"
2016-05-01 00:00:00.000,2016,"CY 2016","CY 16",2,"Quarter 2","Q2","Q2, CY 16",5,"May","May","May-16",2016-04-25 00:00:00.000,"25-Apr-16",18,2016-05-01 00:00:00.000,"1-May-16",18,122,1,7,1,"1-May-16","Sunday","Sun",2016,"FY 2016","FY 16",4,"Quarter 4","Q4","Q4, FY 16",11,"201602","201605","20160425","20160501","20160501","201604","201611","N","N","N","N","Y","N","N","N"
2016-05-08 00:00:00.000,2016,"CY 2016","CY 16",2,"Quarter 2","Q2","Q2, CY 16",5,"May","May","May-16",2016-05-02 00:00:00.000,"2-May-16",19,2016-05-08 00:00:00.000,"8-May-16",19,129,8,7,1,"8-May-16","Sunday","Sun",2016,"FY 2016","FY 16",4,"Quarter 4","Q4","Q4, FY 16",11,"201602","201605","20160502","20160508","20160508","201604","201611","N","N","N","N","Y","N","N","N"
2016-05-15 00:00:00.000,2016,"CY 2016","CY 16",2,"Quarter 2","Q2","Q2, CY 16",5,"May","May","May-16",2016-05-09 00:00:00.000,"9-May-16",20,2016-05-15 00:00:00.000,"15-May-16",20,136,15,7,1,"15-May-16","Sunday","Sun",2016,"FY 2016","FY 16",4,"Quarter 4","Q4","Q4, FY 16",11,"201602","201605","20160509","20160515","20160515","201604","201611","N","N","N","N","Y","N","N","N"
2016-05-22 00:00:00.000,2016,"CY 2016","CY 16",2,"Quarter 2","Q2","Q2, CY 16",5,"May","May","May-16",2016-05-16 00:00:00.000,"16-May-16",21,2016-05-22 00:00:00.000,"22-May-16",21,143,22,7,1,"22-May-16","Sunday","Sun",2016,"FY 2016","FY 16",4,"Quarter 4","Q4","Q4, FY 16",11,"201602","201605","20160516","20160522","20160522","201604","201611","N","N","N","N","Y","N","N","N"
2016-05-29 00:00:00.000,2016,"CY 2016","CY 16",2,"Quarter 2","Q2","Q2, CY 16",5,"May","May","May-16",2016-05-23 00:00:00.000,"23-May-16",22,2016-05-29 00:00:00.000,"29-May-16",22,150,29,7,1,"29-May-16","Sunday","Sun",2016,"FY 2016","FY 16",4,"Quarter 4","Q4","Q4, FY 16",11,"201602","201605","20160523","20160529","20160529","201604","201611","N","N","N","N","Y","N","N","N"
2016-06-05 00:00:00.000,2016,"CY 2016","CY 16",2,"Quarter 2","Q2","Q2, CY 16",6,"June","Jun","Jun-16",2016-05-30 00:00:00.000,"30-May-16",23,2016-06-05 00:00:00.000,"5-Jun-16",23,157,5,7,1,"5-Jun-16","Sunday","Sun",2016,"FY 2016","FY 16",4,"Quarter 4","Q4","Q4, FY 16",12,"201602","201606","20160530","20160605","20160605","201604","201612","N","N","N","N","Y","N","N","N"
2016-06-12 00:00:00.000,2016,"CY 2016","CY 16",2,"Quarter 2","Q2","Q2, CY 16",6,"June","Jun","Jun-16",2016-06-06 00:00:00.000,"6-Jun-16",24,2016-06-12 00:00:00.000,"12-Jun-16",24,164,12,7,1,"12-Jun-16","Sunday","Sun",2016,"FY 2016","FY 16",4,"Quarter 4","Q4","Q4, FY 16",12,"201602","201606","20160606","20160612","20160612","201604","201612","N","N","N","N","Y","N","N","N"
2016-06-19 00:00:00.000,2016,"CY 2016","CY 16",2,"Quarter 2","Q2","Q2, CY 16",6,"June","Jun","Jun-16",2016-06-13 00:00:00.000,"13-Jun-16",25,2016-06-19 00:00:00.000,"19-Jun-16",25,171,19,7,1,"19-Jun-16","Sunday","Sun",2016,"FY 2016","FY 16",4,"Quarter 4","Q4","Q4, FY 16",12,"201602","201606","20160613","20160619","20160619","201604","201612","N","N","N","N","Y","N","N","N"
2016-06-26 00:00:00.000,2016,"CY 2016","CY 16",2,"Quarter 2","Q2","Q2, CY 16",6,"June","Jun","Jun-16",2016-06-20 00:00:00.000,"20-Jun-16",26,2016-06-26 00:00:00.000,"26-Jun-16",26,178,26,7,1,"26-Jun-16","Sunday","Sun",2016,"FY 2016","FY 16",4,"Quarter 4","Q4","Q4, FY 16",12,"201602","201606","20160620","20160626","20160626","201604","201612","N","N","N","N","Y","N","N","N"
2017-01-01 00:00:00.000,2017,"CY 2017","CY 17",1,"Quarter 1","Q1","Q1, CY 17",1,"January","Jan","Jan-17",2016-12-26 00:00:00.000,"26-Dec-16",53,2017-01-01 00:00:00.000,"1-Jan-17",1,1,1,7,1,"1-Jan-17","Sunday","Sun",2017,"FY 2017","FY 17",3,"Quarter 3","Q3","Q3, FY 17",7,"201701","201701","20161226","20170101","20170101","201703","201707","N","N","N","N","Y","N","N","N"
2017-01-08 00:00:00.000,2017,"CY 2017","CY 17",1,"Quarter 1","Q1","Q1, CY 17",1,"January","Jan","Jan-17",2017-01-02 00:00:00.000,"2-Jan-17",2,2017-01-08 00:00:00.000,"8-Jan-17",2,8,8,7,1,"8-Jan-17","Sunday","Sun",2017,"FY 2017","FY 17",3,"Quarter 3","Q3","Q3, FY 17",7,"201701","201701","20170102","20170108","20170108","201703","201707","N","N","N","N","Y","N","N","N"
2017-01-15 00:00:00.000,2017,"CY 2017","CY 17",1,"Quarter 1","Q1","Q1, CY 17",1,"January","Jan","Jan-17",2017-01-09 00:00:00.000,"9-Jan-17",3,2017-01-15 00:00:00.000,"15-Jan-17",3,15,15,7,1,"15-Jan-17","Sunday","Sun",2017,"FY 2017","FY 17",3,"Quarter 3","Q3","Q3, FY 17",7,"201701","201701","20170109","20170115","20170115","201703","201707","N","N","N","N","Y","N","N","N"
2017-01-22 00:00:00.000,2017,"CY 2017","CY 17",1,"Quarter 1","Q1","Q1, CY 17",1,"January","Jan","Jan-17",2017-01-16 00:00:00.000,"16-Jan-17",4,2017-01-22 00:00:00.000,"22-Jan-17",4,22,22,7,1,"22-Jan-17","Sunday","Sun",2017,"FY 2017","FY 17",3,"Quarter 3","Q3","Q3, FY 17",7,"201701","201701","20170116","20170122","20170122","201703","201707","N","N","N","N","Y","N","N","N"
2017-01-29 00:00:00.000,2017,"CY 2017","CY 17",1,"Quarter 1","Q1","Q1, CY 17",1,"January","Jan","Jan-17",2017-01-23 00:00:00.000,"23-Jan-17",5,2017-01-29 00:00:00.000,"29-Jan-17",5,29,29,7,1,"29-Jan-17","Sunday","Sun",2017,"FY 2017","FY 17",3,"Quarter 3","Q3","Q3, FY 17",7,"201701","201701","20170123","20170129","20170129","201703","201707","N","N","N","N","Y","N","N","N"
2017-02-05 00:00:00.000,2017,"CY 2017","CY 17",1,"Quarter 1","Q1","Q1, CY 17",2,"February","Feb","Feb-17",2017-01-30 00:00:00.000,"30-Jan-17",6,2017-02-05 00:00:00.000,"5-Feb-17",6,36,5,7,1,"5-Feb-17","Sunday","Sun",2017,"FY 2017","FY 17",3,"Quarter 3","Q3","Q3, FY 17",8,"201701","201702","20170130","20170205","20170205","201703","201708","N","N","N","N","Y","N","N","N"
2017-02-12 00:00:00.000,2017,"CY 2017","CY 17",1,"Quarter 1","Q1","Q1, CY 17",2,"February","Feb","Feb-17",2017-02-06 00:00:00.000,"6-Feb-17",7,2017-02-12 00:00:00.000,"12-Feb-17",7,43,12,7,1,"12-Feb-17","Sunday","Sun",2017,"FY 2017","FY 17",3,"Quarter 3","Q3","Q3, FY 17",8,"201701","201702","20170206","20170212","20170212","201703","201708","N","N","N","N","Y","N","N","N"
2017-02-19 00:00:00.000,2017,"CY 2017","CY 17",1,"Quarter 1","Q1","Q1, CY 17",2,"February","Feb","Feb-17",2017-02-13 00:00:00.000,"13-Feb-17",8,2017-02-19 00:00:00.000,"19-Feb-17",8,50,19,7,1,"19-Feb-17","Sunday","Sun",2017,"FY 2017","FY 17",3,"Quarter 3","Q3","Q3, FY 17",8,"201701","201702","20170213","20170219","20170219","201703","201708","N","N","N","N","Y","N","N","N"
2017-02-26 00:00:00.000,2017,"CY 2017","CY 17",1,"Quarter 1","Q1","Q1, CY 17",2,"February","Feb","Feb-17",2017-02-20 00:00:00.000,"20-Feb-17",9,2017-02-26 00:00:00.000,"26-Feb-17",9,57,26,7,1,"26-Feb-17","Sunday","Sun",2017,"FY 2017","FY 17",3,"Quarter 3","Q3","Q3, FY 17",8,"201701","201702","20170220","20170226","20170226","201703","201708","N","N","N","N","Y","N","N","N"
2017-03-05 00:00:00.000,2017,"CY 2017","CY 17",1,"Quarter 1","Q1","Q1, CY 17",3,"March","Mar","Mar-17",2017-02-27 00:00:00.000,"27-Feb-17",10,2017-03-05 00:00:00.000,"5-Mar-17",10,64,5,7,1,"5-Mar-17","Sunday","Sun",2017,"FY 2017","FY 17",3,"Quarter 3","Q3","Q3, FY 17",9,"201701","201703","20170227","20170305","20170305","201703","201709","N","N","N","N","Y","N","N","N"
2017-03-12 00:00:00.000,2017,"CY 2017","CY 17",1,"Quarter 1","Q1","Q1, CY 17",3,"March","Mar","Mar-17",2017-03-06 00:00:00.000,"6-Mar-17",11,2017-03-12 00:00:00.000,"12-Mar-17",11,71,12,7,1,"12-Mar-17","Sunday","Sun",2017,"FY 2017","FY 17",3,"Quarter 3","Q3","Q3, FY 17",9,"201701","201703","20170306","20170312","20170312","201703","201709","N","N","N","N","Y","N","N","N"
2017-03-19 00:00:00.000,2017,"CY 2017","CY 17",1,"Quarter 1","Q1","Q1, CY 17",3,"March","Mar","Mar-17",2017-03-13 00:00:00.000,"13-Mar-17",12,2017-03-19 00:00:00.000,"19-Mar-17",12,78,19,7,1,"19-Mar-17","Sunday","Sun",2017,"FY 2017","FY 17",3,"Quarter 3","Q3","Q3, FY 17",9,"201701","201703","20170313","20170319","20170319","201703","201709","N","N","N","N","Y","N","N","N"
2017-03-26 00:00:00.000,2017,"CY 2017","CY 17",1,"Quarter 1","Q1","Q1, CY 17",3,"March","Mar","Mar-17",2017-03-20 00:00:00.000,"20-Mar-17",13,2017-03-26 00:00:00.000,"26-Mar-17",13,85,26,7,1,"26-Mar-17","Sunday","Sun",2017,"FY 2017","FY 17",3,"Quarter 3","Q3","Q3, FY 17",9,"201701","201703","20170320","20170326","20170326","201703","201709","N","N","N","N","Y","N","N","N"
2017-04-02 00:00:00.000,2017,"CY 2017","CY 17",2,"Quarter 2","Q2","Q2, CY 17",4,"April","Apr","Apr-17",2017-03-27 00:00:00.000,"27-Mar-17",14,2017-04-02 00:00:00.000,"2-Apr-17",14,92,2,7,1,"2-Apr-17","Sunday","Sun",2017,"FY 2017","FY 17",4,"Quarter 4","Q4","Q4, FY 17",10,"201702","201704","20170327","20170402","20170402","201704","201710","N","N","N","N","Y","N","N","N"
2017-04-09 00:00:00.000,2017,"CY 2017","CY 17",2,"Quarter 2","Q2","Q2, CY 17",4,"April","Apr","Apr-17",2017-04-03 00:00:00.000,"3-Apr-17",15,2017-04-09 00:00:00.000,"9-Apr-17",15,99,9,7,1,"9-Apr-17","Sunday","Sun",2017,"FY 2017","FY 17",4,"Quarter 4","Q4","Q4, FY 17",10,"201702","201704","20170403","20170409","20170409","201704","201710","N","N","N","N","Y","N","N","N"
2017-04-16 00:00:00.000,2017,"CY 2017","CY 17",2,"Quarter 2","Q2","Q2, CY 17",4,"April","Apr","Apr-17",2017-04-10 00:00:00.000,"10-Apr-17",16,2017-04-16 00:00:00.000,"16-Apr-17",16,106,16,7,1,"16-Apr-17","Sunday","Sun",2017,"FY 2017","FY 17",4,"Quarter 4","Q4","Q4, FY 17",10,"201702","201704","20170410","20170416","20170416","201704","201710","N","N","N","N","Y","N","N","N"
2017-04-23 00:00:00.000,2017,"CY 2017","CY 17",2,"Quarter 2","Q2","Q2, CY 17",4,"April","Apr","Apr-17",2017-04-17 00:00:00.000,"17-Apr-17",17,2017-04-23 00:00:00.000,"23-Apr-17",17,113,23,7,1,"23-Apr-17","Sunday","Sun",2017,"FY 2017","FY 17",4,"Quarter 4","Q4","Q4, FY 17",10,"201702","201704","20170417","20170423","20170423","201704","201710","N","N","N","N","Y","N","N","N"
2017-04-30 00:00:00.000,2017,"CY 2017","CY 17",2,"Quarter 2","Q2","Q2, CY 17",4,"April","Apr","Apr-17",2017-04-24 00:00:00.000,"24-Apr-17",18,2017-04-30 00:00:00.000,"30-Apr-17",18,120,30,7,1,"30-Apr-17","Sunday","Sun",2017,"FY 2017","FY 17",4,"Quarter 4","Q4","Q4, FY 17",10,"201702","201704","20170424","20170430","20170430","201704","201710","N","N","N","N","Y","N","N","N"
2017-05-07 00:00:00.000,2017,"CY 2017","CY 17",2,"Quarter 2","Q2","Q2, CY 17",5,"May","May","May-17",2017-05-01 00:00:00.000,"1-May-17",19,2017-05-07 00:00:00.000,"7-May-17",19,127,7,7,1,"7-May-17","Sunday","Sun",2017,"FY 2017","FY 17",4,"Quarter 4","Q4","Q4, FY 17",11,"201702","201705","20170501","20170507","20170507","201704","201711","N","N","N","N","Y","N","N","N"
2017-05-14 00:00:00.000,2017,"CY 2017","CY 17",2,"Quarter 2","Q2","Q2, CY 17",5,"May","May","May-17",2017-05-08 00:00:00.000,"8-May-17",20,2017-05-14 00:00:00.000,"14-May-17",20,134,14,7,1,"14-May-17","Sunday","Sun",2017,"FY 2017","FY 17",4,"Quarter 4","Q4","Q4, FY 17",11,"201702","201705","20170508","20170514","20170514","201704","201711","N","N","N","N","Y","N","N","N"
2017-05-21 00:00:00.000,2017,"CY 2017","CY 17",2,"Quarter 2","Q2","Q2, CY 17",5,"May","May","May-17",2017-05-15 00:00:00.000,"15-May-17",21,2017-05-21 00:00:00.000,"21-May-17",21,141,21,7,1,"21-May-17","Sunday","Sun",2017,"FY 2017","FY 17",4,"Quarter 4","Q4","Q4, FY 17",11,"201702","201705","20170515","20170521","20170521","201704","201711","N","N","N","N","Y","N","N","N"
2017-05-28 00:00:00.000,2017,"CY 2017","CY 17",2,"Quarter 2","Q2","Q2, CY 17",5,"May","May","May-17",2017-05-22 00:00:00.000,"22-May-17",22,2017-05-28 00:00:00.000,"28-May-17",22,148,28,7,1,"28-May-17","Sunday","Sun",2017,"FY 2017","FY 17",4,"Quarter 4","Q4","Q4, FY 17",11,"201702","201705","20170522","20170528","20170528","201704","201711","N","N","N","N","Y","N","N","N"
2017-06-04 00:00:00.000,2017,"CY 2017","CY 17",2,"Quarter 2","Q2","Q2, CY 17",6,"June","Jun","Jun-17",2017-05-29 00:00:00.000,"29-May-17",23,2017-06-04 00:00:00.000,"4-Jun-17",23,155,4,7,1,"4-Jun-17","Sunday","Sun",2017,"FY 2017","FY 17",4,"Quarter 4","Q4","Q4, FY 17",12,"201702","201706","20170529","20170604","20170604","201704","201712","N","N","N","N","Y","N","N","N"
2017-06-11 00:00:00.000,2017,"CY 2017","CY 17",2,"Quarter 2","Q2","Q2, CY 17",6,"June","Jun","Jun-17",2017-06-05 00:00:00.000,"5-Jun-17",24,2017-06-11 00:00:00.000,"11-Jun-17",24,162,11,7,1,"11-Jun-17","Sunday","Sun",2017,"FY 2017","FY 17",4,"Quarter 4","Q4","Q4, FY 17",12,"201702","201706","20170605","20170611","20170611","201704","201712","N","N","N","N","Y","N","N","N"
2017-06-18 00:00:00.000,2017,"CY 2017","CY 17",2,"Quarter 2","Q2","Q2, CY 17",6,"June","Jun","Jun-17",2017-06-12 00:00:00.000,"12-Jun-17",25,2017-06-18 00:00:00.000,"18-Jun-17",25,169,18,7,1,"18-Jun-17","Sunday","Sun",2017,"FY 2017","FY 17",4,"Quarter 4","Q4","Q4, FY 17",12,"201702","201706","20170612","20170618","20170618","201704","201712","N","N","N","N","Y","N","N","N"
2017-06-25 00:00:00.000,2017,"CY 2017","CY 17",2,"Quarter 2","Q2","Q2, CY 17",6,"June","Jun","Jun-17",2017-06-19 00:00:00.000,"19-Jun-17",26,2017-06-25 00:00:00.000,"25-Jun-17",26,176,25,7,1,"25-Jun-17","Sunday","Sun",2017,"FY 2017","FY 17",4,"Quarter 4","Q4","Q4, FY 17",12,"201702","201706","20170619","20170625","20170625","201704","201712","N","N","N","N","Y","N","N","N"
2018-01-07 00:00:00.000,2018,"CY 2018","CY 18",1,"Quarter 1","Q1","Q1, CY 18",1,"January","Jan","Jan-18",2018-01-01 00:00:00.000,"1-Jan-18",1,2018-01-07 00:00:00.000,"7-Jan-18",1,7,7,7,1,"7-Jan-18","Sunday","Sun",2018,"FY 2018","FY 18",3,"Quarter 3","Q3","Q3, FY 18",7,"201801","201801","20180101","20180107","20180107","201803","201807","N","N","N","N","Y","N","N","N"
2018-01-14 00:00:00.000,2018,"CY 2018","CY 18",1,"Quarter 1","Q1","Q1, CY 18",1,"January","Jan","Jan-18",2018-01-08 00:00:00.000,"8-Jan-18",2,2018-01-14 00:00:00.000,"14-Jan-18",2,14,14,7,1,"14-Jan-18","Sunday","Sun",2018,"FY 2018","FY 18",3,"Quarter 3","Q3","Q3, FY 18",7,"201801","201801","20180108","20180114","20180114","201803","201807","N","N","N","N","Y","N","N","N"
